Return,Risk
0.23965315015281993,0.3235618027868263
0.24029279906218529,0.3157331244965443
0.23089320642123898,0.312818372781298
0.19548258826247308,0.2882495974479047
0.223683213692483,0.3158721571855211
0.22259495984011046,0.32455718278222545
0.24193493007747993,0.35204539811336766
0.18331879078994592,0.2796002957902964
0.2345578201934692,0.32800800387789547
0.23209083301206834,0.3482372874783456
0.21558875177835388,0.29884144419818987
0.17587629896486756,0.27846562962150945
0.2294188584701076,0.3020108200049976
0.22579521597848473,0.33646960455749186
0.1961318425894374,0.27556109785094074
0.2122601114466947,0.30070988335586946
0.2080047851857253,0.279291839397861
0.20676462496056947,0.2917491156942713
0.19963869719138422,0.2845405136019685
0.23637106089596005,0.3660667236808531
0.18143379390037867,0.2904073338267057
0.25047657416019686,0.34977972387535844
0.23314893366415865,0.319075020520648
0.23987617295224814,0.30587850730379806
0.22889390770173856,0.32272833342628204
0.2627426080472985,0.3407501161272901
0.2654285071694243,0.37963045413001717
0.24376657361045692,0.3077821406432086
0.23424461404814056,0.3317581803060909
0.20689973530493133,0.2862531483332685
0.19348935379538873,0.28977083560535405
0.2257887086514772,0.295629211411344
0.20130241045410086,0.29451343907117966
0.2595792378344512,0.34014045590458747
0.283189309278458,0.40694502410762184
0.2428141138378728,0.3591779273968319
0.283014311343525,0.4154558173384592
0.19238801967640817,0.2908746614254705
0.25027928929108173,0.3540005027615791
0.23586462424032364,0.3114329674963662
0.23230846153100584,0.31927447888926186
0.23800652435577305,0.33156111350432754
0.23037232375841915,0.31078106775580105
0.27635468192937923,0.38931346123718696
0.2399609474342985,0.3446303613339571
0.2440238755573136,0.3365661711435202
0.2449293807838451,0.3447194131475144
0.24965229357596075,0.3403809549903439
0.18027512206403007,0.28466188665883807
0.15789794791021178,0.2907162610425194
0.20127184469039136,0.29735833475546153
0.1877315545943432,0.2913801336564274
0.27430241366291186,0.34918411507482844
0.2230900474262547,0.3086204189967155
0.21896990130773286,0.3177997350978768
0.21495661509593877,0.3549445096438978
0.1916094241047671,0.29581784776944814
0.20510371613994635,0.28633478613155067
0.25324868384804755,0.33391905764971697
0.18999612012916353,0.28887577476194076
0.21609145138000663,0.28685441321686656
0.2079829177817963,0.3202159281785816
0.26562016144699446,0.37240303731302055
0.24599722859596915,0.32935483959764833
0.21558944646706338,0.30407482476553466
0.21336525179537089,0.2843916623589554
0.21158631991766483,0.28088569375241396
0.18728241211245325,0.28242328143118844
0.17647407262802936,0.2895026721852389
0.20825681429510104,0.3059751938904426
0.23222659427105583,0.3123989041713176
0.20658486832905978,0.30051424233849755
0.2529680565476738,0.3575841505365995
0.22910088754929653,0.33571727037120347
0.1796601035790167,0.2881082095866865
0.21576491926179622,0.30596602187014127
0.2723126968397523,0.3613556127833214
0.26126650272336577,0.37365646069599556
0.22613037982517636,0.31112008539291086
0.267495821323678,0.35258855324516497
0.25971183633389866,0.34113233050054537
0.18186712889605006,0.27731155353531955
0.22039107552999904,0.306929382354702
0.20720830905692786,0.31404915938914035
0.2436348179404789,0.3344255342126123
0.26984418128036813,0.36871424718817514
0.19203068713827715,0.29040770825276213
0.26126045839507045,0.32655602728123573
0.28614170044634224,0.3960463972841301
0.25061626948469173,0.3159265249050158
0.2255779779861404,0.33153107030407025
0.22242093491614714,0.2947924218157905
0.2003330314323035,0.2922928614541152
0.23861115468746066,0.30428185970038824
0.23733394632976404,0.31280151708525167
0.26279959894549815,0.3625048753492564
0.24957090538987223,0.3315555872576107
0.2107289708899009,0.28966514639811525
0.24788882380900285,0.32709641909680637
0.2968838603537944,0.38095699105853403
0.19252241625313898,0.2756499072254687
0.1839986634064661,0.2779445108607179
0.19108340010843045,0.2971992853011878
0.20929066279878167,0.28211438671387523
0.22219091667143082,0.31059447119617434
0.2071011138264828,0.2920751810021463
0.2384902717359421,0.33647319777430806
0.2409460238049766,0.3274448756506948
0.23406897338610144,0.33828817612484613
0.23300108000419437,0.32049657039034957
0.2112014285478844,0.3332956979367571
0.2162623141144075,0.32150304136862756
0.1937304791285961,0.3036385293919956
0.1718916435562544,0.2789671529505522
0.21231854099555697,0.30259345855171266
0.22108710657682656,0.2882389576777569
0.2210600246348165,0.3127705259594874
0.27628424999135004,0.35790060857241474
0.2346405672028971,0.32884067735832234
0.17050954019025666,0.2856036044434035
0.22995738664482296,0.30220705010896315
0.23168390618207998,0.30287988236347374
0.21904877059169114,0.3040682354818861
0.1992977974103797,0.30452668954033046
0.21810865209210306,0.33061900023304935
0.24317210218341737,0.34729035321168766
0.22070973598338273,0.2992326776414511
0.3318755835737806,0.5099008838749628
0.2507286132993014,0.3508748125881368
0.2351744262493261,0.33007253707535916
0.2335601855911666,0.31827168384691545
0.17381701442972328,0.31327712859812024
0.219391740670866,0.3003235946570992
0.24623291883892331,0.3416398367169093
0.275199879297322,0.41458426635345547
0.26421276371442004,0.36053288556913315
0.22868232143054806,0.34525817587123114
0.17932716186590197,0.27556314147069244
0.20187461114986235,0.28660786409815314
0.2031516779864248,0.2888687516002518
0.20643306609137027,0.30535694494579596
0.22926078771165745,0.3085232183486538
0.20403894673919318,0.27956573851641336
0.19192686369384057,0.29207001867690635
0.2003584204375547,0.3188871012492141
0.21362964198178006,0.3141257295429624
0.2115502173871524,0.30165971995670005
