Date,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,MSFT,PFE,XOM
2023-12-05,0.17524828904443465,0.33861875104958955,0.28882000291758964,0.27039749957150394,0.3577308247643997,0.15762461624066373,0.15857709325067876,0.2324646581602504,0.27403948236857933,0.1861652923139317
2023-12-06,0.17736398019779817,0.3424350051940109,0.2881982954629891,0.2623604423875158,0.35391576810442354,0.162647682236608,0.16382471869098278,0.2360898765741688,0.27304024777976504,0.18765604264090893
2023-12-07,0.17070926702223135,0.2904603238993108,0.2881099790101212,0.2623393554993416,0.2467271074646091,0.1648126808952771,0.1616646181821455,0.2224922266039101,0.2711855660082417,0.1875514277995205
2023-12-08,0.14669393946250875,0.2834180233925054,0.28445678423851245,0.2658997998980396,0.23599696345450383,0.15725947460499085,0.16299161133499498,0.18562115458350253,0.2679382273245283,0.1911023633895232
2023-12-11,0.15577211279125386,0.22560305900251065,0.255580132306769,0.17215268255013333,0.24024492305991954,0.13908700490273976,0.10835543520886878,0.18896200715813852,0.25032412514600294,0.18435549610009794
2023-12-12,0.15444018755546482,0.20284191551057423,0.25411315710222165,0.17264349627616302,0.23679123600950905,0.13742915988030546,0.10666273247560758,0.1812198209597313,0.24584345193485635,0.18829234553857102
2023-12-13,0.15821616355715473,0.20348970882547718,0.2686896139675822,0.1780129969514457,0.2363509965363835,0.13614190034865015,0.10486442404198626,0.18148752818066188,0.31447278330782835,0.19095822231053447
2023-12-14,0.15325863590663533,0.1923228265828607,0.30588730011285503,0.2025174673985928,0.2317193023870414,0.136911762703093,0.11001669696090219,0.18683961323754666,0.3177412819611409,0.20804344798363167
2023-12-15,0.14668462818641118,0.19645482591621702,0.29004130940880074,0.18046046152735432,0.23109098494220415,0.1395806093555976,0.10403130999300352,0.18917707994850472,0.3248911694343248,0.18296313232769698
2023-12-18,0.14873383267478751,0.20862665590673055,0.2844435208180535,0.17881023669057997,0.2380789034487577,0.13844747805135663,0.10254928331921857,0.18672927977792794,0.3192015390886337,0.1825393831630174
2023-12-19,0.14516935546467555,0.20869925300154282,0.28339483933406195,0.18156992882501471,0.23751110577086382,0.13928975072210883,0.1050880263440129,0.18493003571483685,0.343982397457822,0.18067224601614443
2023-12-20,0.14663312246331683,0.20548803079154487,0.2884249178677153,0.17530376255696367,0.23928776120181136,0.15206192231550802,0.1144913991384115,0.18429642489630554,0.34669542411046234,0.18145360841706434
2023-12-21,0.14651039648027578,0.20616266984784645,0.2848232985676382,0.16889582736292036,0.24192906373545356,0.15383438618334191,0.11451727457965759,0.18444287880350874,0.35450011774117784,0.17856347825436106
2023-12-22,0.14758110420630888,0.20307978823972467,0.2790282055940646,0.1680972468010754,0.23853321596081048,0.14058012449514098,0.11330183243550153,0.1829527624498079,0.3486369418667188,0.17864196443542096
2023-12-26,0.13412150101686254,0.1959581312454404,0.2795419077970577,0.16863606287626895,0.23425906357857404,0.1404018365657615,0.10951262322224785,0.16913628143859075,0.34830812474825346,0.17730603447671509
2023-12-27,0.13090206923662137,0.19428668441827154,0.2798232190609564,0.16879479701303202,0.23556664582009623,0.140420065569761,0.10609457880666046,0.1672860103542191,0.3457622088454924,0.1748058810713305
2023-12-28,0.12527853966218733,0.18500637227818822,0.24294801091215076,0.17447911584902892,0.23397266078049866,0.14031312405342325,0.09860784746641064,0.16529075433986357,0.3450532799236702,0.17872534328541836
2023-12-29,0.12652708129325124,0.17864634058224285,0.2437812380881235,0.17507325142831395,0.233813777792326,0.1393822554321838,0.09916622874803566,0.1653478752339226,0.3316281900170377,0.17818382304751146
2024-01-02,0.16392926194348512,0.1836637423493082,0.24288314341996456,0.16738705515041574,0.2314431688073392,0.14811962538750606,0.09930383838436332,0.16245452688106943,0.3433571822351759,0.18910023711768786
2024-01-03,0.16508950500019545,0.18107054250780763,0.24519407849626246,0.16746709012442623,0.22893777081403083,0.14790281037932,0.10129130483565008,0.15478546737775456,0.3430210235184129,0.1767387626504594
2024-01-04,0.16559421242759903,0.196688129250486,0.2452930763594123,0.17143083043839785,0.2348021030690271,0.1473594139387738,0.1015864954881895,0.14365409952194202,0.3485579345581902,0.17801014456587305
